lemma,pos,freq,zipf
quail,NOUN,2,3.160850783326402
d.o.d,NOUN,2,3.160850783326402
extinction,NOUN,2,3.160850783326402
haggle,VERB,2,3.160850783326402
hearth,NOUN,2,3.160850783326402
pokemon,NOUN,2,3.160850783326402
pikachu,NOUN,2,3.160850783326402
.in,ADV,2,3.160850783326402
shotgun,ADJ,2,3.160850783326402
repetition,NOUN,2,3.160850783326402
eucalyptus,NOUN,2,3.160850783326402
loonie,NOUN,2,3.160850783326402
sizzle,VERB,2,3.160850783326402
rockport,NOUN,2,3.160850783326402
bobbie,NOUN,2,3.160850783326402
sauerkraut,NOUN,2,3.160850783326402
boray,NOUN,2,3.160850783326402
jasmlne,NOUN,2,3.160850783326402
radiology,NOUN,2,3.160850783326402
sentinel,NOUN,2,3.160850783326402
deceitful,ADJ,2,3.160850783326402
en,NOUN,2,3.160850783326402
uproar,NOUN,2,3.160850783326402
downstream,NOUN,2,3.160850783326402
packing,ADJ,2,3.160850783326402
big-time,NOUN,2,3.160850783326402
spiral,NOUN,2,3.160850783326402
barstow,NOUN,2,3.160850783326402
heal,NOUN,2,3.160850783326402
kro-bar,NOUN,2,3.160850783326402
lattis,NOUN,2,3.160850783326402
.if,NOUN,2,3.160850783326402
skimmer,NOUN,2,3.160850783326402
cherub,NOUN,2,3.160850783326402
rundown,NOUN,2,3.160850783326402
synthesizer,NOUN,2,3.160850783326402
ot,VERB,2,3.160850783326402
micker,VERB,2,3.160850783326402
be�,VERB,2,3.160850783326402
odo,NOUN,2,3.160850783326402
lotta,ADJ,2,3.160850783326402
sweetback,NOUN,2,3.160850783326402
nobody,ADV,2,3.160850783326402
wha�s,ADP,2,3.160850783326402
appraise,VERB,2,3.160850783326402
sport,VERB,2,3.160850783326402
presiona,NOUN,2,3.160850783326402
reformer,NOUN,2,3.160850783326402
taunton,NOUN,2,3.160850783326402
bigfoot,NOUN,2,3.160850783326402
cathedral,NOUN,2,3.160850783326402
perfumer,NOUN,2,3.160850783326402
gilgamesh,NOUN,2,3.160850783326402
obey,NOUN,2,3.160850783326402
close-up,NOUN,2,3.160850783326402
beachum,NOUN,2,3.160850783326402
marmaduke,NOUN,2,3.160850783326402
crock,NOUN,2,3.160850783326402
oil,VERB,2,3.160850783326402
binary,ADJ,2,3.160850783326402
audi,NOUN,2,3.160850783326402
castrate,VERB,2,3.160850783326402
confound,VERB,2,3.160850783326402
persistence,NOUN,2,3.160850783326402
sy,VERB,2,3.160850783326402
womanizer,NOUN,2,3.160850783326402
psych,NOUN,2,3.160850783326402
jaller,NOUN,2,3.160850783326402
sheep,VERB,2,3.160850783326402
peep,ADJ,2,3.160850783326402
andes,NOUN,2,3.160850783326402
barbed,ADJ,2,3.160850783326402
bosley,NOUN,2,3.160850783326402
won,NOUN,2,3.160850783326402
they�re,ADP,2,3.160850783326402
collaboration,NOUN,2,3.160850783326402
out,VERB,2,3.160850783326402
hypothesis,NOUN,2,3.160850783326402
nlles,NOUN,2,3.160850783326402
eem-iram,NOUN,2,3.160850783326402
witch,VERB,2,3.160850783326402
honesty,ADJ,2,3.160850783326402
interception,NOUN,2,3.160850783326402
neuter,VERB,2,3.160850783326402
relaxed,NOUN,2,3.160850783326402
oncoming,VERB,2,3.160850783326402
houseboy,NOUN,2,3.160850783326402
belonging,NOUN,2,3.160850783326402
isabel,VERB,2,3.160850783326402
sallis,NOUN,2,3.160850783326402
beatty,NOUN,2,3.160850783326402
civic,NOUN,2,3.160850783326402
philadelphia,VERB,2,3.160850783326402
doormat,NOUN,2,3.160850783326402
escape-routes,NOUN,2,3.160850783326402
misha,NOUN,2,3.160850783326402
neuropeptides,NOUN,2,3.160850783326402
juvie,NOUN,2,3.160850783326402
hubba,NOUN,2,3.160850783326402
diana,ADJ,2,3.160850783326402
y-,NOUN,2,3.160850783326402
continued,ADJ,2,3.160850783326402
toots,ADJ,2,3.160850783326402
seabrook,NOUN,2,3.160850783326402
lanny,ADJ,2,3.160850783326402
jell-o,ADJ,2,3.160850783326402
caleb,VERB,2,3.160850783326402
exalt,VERB,2,3.160850783326402
epps,NOUN,2,3.160850783326402
je,NOUN,2,3.160850783326402
del,X,2,3.160850783326402
independently,ADV,2,3.160850783326402
resonance,NOUN,2,3.160850783326402
unintelligent,ADJ,2,3.160850783326402
voila,NOUN,2,3.160850783326402
smithers,NOUN,2,3.160850783326402
mr,X,2,3.160850783326402
indigenous,ADJ,2,3.160850783326402
footloose,NOUN,2,3.160850783326402
aww,NOUN,2,3.160850783326402
footloose,ADV,2,3.160850783326402
greene,VERB,2,3.160850783326402
lander,NOUN,2,3.160850783326402
fox,VERB,2,3.160850783326402
shirley,ADJ,2,3.160850783326402
p.c,ADJ,2,3.160850783326402
lab,ADJ,2,3.160850783326402
tiff,NOUN,2,3.160850783326402
concert,ADJ,2,3.160850783326402
humanoid,NOUN,2,3.160850783326402
shuteye,NOUN,2,3.160850783326402
nursing,ADJ,2,3.160850783326402
scavo,VERB,2,3.160850783326402
clyde,VERB,2,3.160850783326402
brian,VERB,2,3.160850783326402
mississippi,NOUN,2,3.160850783326402
big-league,NOUN,2,3.160850783326402
hitter,NOUN,2,3.160850783326402
hummel,NOUN,2,3.160850783326402
weaver,VERB,2,3.160850783326402
niles,VERB,2,3.160850783326402
bias,NOUN,2,3.160850783326402
gather,ADV,2,3.160850783326402
walkout,NOUN,2,3.160850783326402
'ay,ADP,2,3.160850783326402
'ow,VERB,2,3.160850783326402
ollie,ADV,2,3.160850783326402
simba,VERB,2,3.160850783326402
ou,VERB,2,3.160850783326402
14-hour,ADJ,2,3.160850783326402
lira,NOUN,2,3.160850783326402
mammoth,NOUN,2,3.160850783326402
bomani,NOUN,2,3.160850783326402
he-,ADJ,2,3.160850783326402
aston,NOUN,2,3.160850783326402
hummer,NOUN,2,3.160850783326402
cookie,ADJ,2,3.160850783326402
yaar,NOUN,2,3.160850783326402
alberto,NOUN,2,3.160850783326402
resort,VERB,2,3.160850783326402
neat,VERB,2,3.160850783326402
majorca,NOUN,2,3.160850783326402
real-estate,ADJ,2,3.160850783326402
mayer,NOUN,2,3.160850783326402
chest,VERB,2,3.160850783326402
chazz,NOUN,2,3.160850783326402
tour,ADJ,2,3.160850783326402
eleanor,VERB,2,3.160850783326402
halley,ADJ,2,3.160850783326402
watermann,NOUN,2,3.160850783326402
wail,VERB,2,3.160850783326402
vigilant,ADJ,2,3.160850783326402
penitent,NOUN,2,3.160850783326402
correctness,NOUN,2,3.160850783326402
goblin,NOUN,2,3.160850783326402
raving,NOUN,2,3.160850783326402
verrett,NOUN,2,3.160850783326402
grove,NOUN,2,3.160850783326402
french,NOUN,2,3.160850783326402
p.a,NOUN,2,3.160850783326402
re-creation,NOUN,2,3.160850783326402
hersh,NOUN,2,3.160850783326402
americans,VERB,2,3.160850783326402
emit,VERB,2,3.160850783326402
hectare,NOUN,2,3.160850783326402
crawl,ADJ,2,3.160850783326402
laury,NOUN,2,3.160850783326402
sheldrake,VERB,2,3.160850783326402
lenny,ADJ,2,3.160850783326402
d�j�,NOUN,2,3.160850783326402
camouflage,VERB,2,3.160850783326402
potter,ADJ,2,3.160850783326402
antonia,NOUN,2,3.160850783326402
aww,ADP,2,3.160850783326402
washer,NOUN,2,3.160850783326402
andel,NOUN,2,3.160850783326402
stuffed,NOUN,2,3.160850783326402
jeremiah,NOUN,2,3.160850783326402
glrls,VERB,2,3.160850783326402
meself,PRON,2,3.160850783326402
shirra,NOUN,2,3.160850783326402
infrastructure,NOUN,2,3.160850783326402
subside,VERB,2,3.160850783326402
harmison,NOUN,2,3.160850783326402
evie,ADP,2,3.160850783326402
logo,NOUN,2,3.160850783326402
sober,NOUN,2,3.160850783326402
watching,ADJ,2,3.160850783326402
paulo,NOUN,2,3.160850783326402
'public,ADJ,2,3.160850783326402
remo,NOUN,2,3.160850783326402
mclennan-forster,NOUN,2,3.160850783326402
troll,VERB,2,3.160850783326402
dress,ADV,2,3.160850783326402
sax,NOUN,2,3.160850783326402
cockamamie,NOUN,2,3.160850783326402
tarek,NOUN,2,3.160850783326402
thorazine,NOUN,2,3.160850783326402
diagonal,ADJ,2,3.160850783326402
kerchief,NOUN,2,3.160850783326402
right-hand,NOUN,2,3.160850783326402
ascertain,VERB,2,3.160850783326402
karenin,NOUN,2,3.160850783326402
hush,VERB,2,3.160850783326402
banger,NOUN,2,3.160850783326402
bedelia,NOUN,2,3.160850783326402
.it,NOUN,2,3.160850783326402
this-this,ADJ,2,3.160850783326402
aragon,NOUN,2,3.160850783326402
formulate,VERB,2,3.160850783326402
cry-baby,NOUN,2,3.160850783326402
soundtrack,NOUN,2,3.160850783326402
lestrade,NOUN,2,3.160850783326402
filmmaker,NOUN,2,3.160850783326402
treadwell,NOUN,2,3.160850783326402
muir,NOUN,2,3.160850783326402
manion,NOUN,2,3.160850783326402
saratoga,NOUN,2,3.160850783326402
crit,NOUN,2,3.160850783326402
clam,VERB,2,3.160850783326402
uhh,ADJ,2,3.160850783326402
looting,NOUN,2,3.160850783326402
bong-ku,NOUN,2,3.160850783326402
decontamination,NOUN,2,3.160850783326402
sneakin,VERB,2,3.160850783326402
won,ADV,2,3.160850783326402
bogdan,NOUN,2,3.160850783326402
lighter,ADV,2,3.160850783326402
dignan,NOUN,2,3.160850783326402
elwell,NOUN,2,3.160850783326402
firefighter,NOUN,2,3.160850783326402
shit,ADV,2,3.160850783326402
yo,NUM,2,3.160850783326402
centauri,NOUN,2,3.160850783326402
makeover,NOUN,2,3.160850783326402
lunge,NOUN,2,3.160850783326402
hutu,NOUN,2,3.160850783326402
out-of-the-way,ADJ,2,3.160850783326402
romanov,NOUN,2,3.160850783326402
beaucoup,NOUN,2,3.160850783326402
kiliing,NOUN,2,3.160850783326402
tummy,ADJ,2,3.160850783326402
longbo,NOUN,2,3.160850783326402
blacksmith,NOUN,2,3.160850783326402
exxon,NOUN,2,3.160850783326402
eudora,NOUN,2,3.160850783326402
recycling,NOUN,2,3.160850783326402
mckittrick,ADJ,2,3.160850783326402
bewitch,VERB,2,3.160850783326402
showdown,NOUN,2,3.160850783326402
fawn,NOUN,2,3.160850783326402
musso,VERB,2,3.160850783326402
sphere,ADV,2,3.160850783326402
goin,CONJ,2,3.160850783326402
gavin,VERB,2,3.160850783326402
sinister,ADJ,2,3.160850783326402
wager,VERB,2,3.160850783326402
ofyou,NOUN,2,3.160850783326402
ruthless,ADJ,2,3.160850783326402
hagrid,VERB,2,3.160850783326402
together,VERB,2,3.160850783326402
h-hello,NOUN,2,3.160850783326402
stardate,NOUN,2,3.160850783326402
aborigine,NOUN,2,3.160850783326402
thoroughbred,NOUN,2,3.160850783326402
laden,ADJ,2,3.160850783326402
ironic,NOUN,2,3.160850783326402
swelling,NOUN,2,3.160850783326402
finalize,VERB,2,3.160850783326402
her/it,NOUN,2,3.160850783326402
broomhilde,NOUN,2,3.160850783326402
um…,ADJ,2,3.160850783326402
berg,NOUN,2,3.160850783326402
trifle,ADJ,2,3.160850783326402
u.e.o,NOUN,2,3.160850783326402
dubious,ADJ,2,3.160850783326402
thoracic,NOUN,2,3.160850783326402
m,ADJ,2,3.160850783326402
siphon,VERB,2,3.160850783326402
astrid,NOUN,2,3.160850783326402
mason,ADJ,2,3.160850783326402
registry,NOUN,2,3.160850783326402
productive,ADJ,2,3.160850783326402
grandeur,NOUN,2,3.160850783326402
polhemus,NOUN,2,3.160850783326402
nokes,NOUN,2,3.160850783326402
scalp,VERB,2,3.160850783326402
budd,NOUN,2,3.160850783326402
designation,NOUN,2,3.160850783326402
23rd,NUM,2,3.160850783326402
grace.,NOUN,2,3.160850783326402
shitbird,NOUN,2,3.160850783326402
notoriously,ADV,2,3.160850783326402
gymnastics,NOUN,2,3.160850783326402
pressure,VERB,2,3.160850783326402
unveil,VERB,2,3.160850783326402
selfish,NOUN,2,3.160850783326402
lawndale,NOUN,2,3.160850783326402
mover,NOUN,2,3.160850783326402
prevailing,ADJ,2,3.160850783326402
ye,VERB,2,3.160850783326402
bleacher,NOUN,2,3.160850783326402
buoy,NOUN,2,3.160850783326402
baht,NOUN,2,3.160850783326402
hayden,ADJ,2,3.160850783326402
puppeteer,NOUN,2,3.160850783326402
sheldon,VERB,2,3.160850783326402
chic,VERB,2,3.160850783326402
ya,NUM,2,3.160850783326402
a.,ADJ,2,3.160850783326402
market,VERB,2,3.160850783326402
'n,NOUN,2,3.160850783326402
aroma,NOUN,2,3.160850783326402
gum,VERB,2,3.160850783326402
embed,VERB,2,3.160850783326402
blazer,NOUN,2,3.160850783326402
xu,NOUN,2,3.160850783326402
dunnison,NOUN,2,3.160850783326402
rejoice,VERB,2,3.160850783326402
pongo,NOUN,2,3.160850783326402
purest,NOUN,2,3.160850783326402
nonsense,ADP,2,3.160850783326402
bandage,VERB,2,3.160850783326402
assemble,ADJ,2,3.160850783326402
inclination,NOUN,2,3.160850783326402
w,ADV,2,3.160850783326402
mezzo,NOUN,2,3.160850783326402
catheter,NOUN,2,3.160850783326402
clarice,ADJ,2,3.160850783326402
wabash,NOUN,2,3.160850783326402
iggy,NOUN,2,3.160850783326402
beside,NOUN,2,3.160850783326402
connle,NOUN,2,3.160850783326402
olga,NOUN,2,3.160850783326402
zion,NOUN,2,3.160850783326402
nay,ADV,2,3.160850783326402
shui,NOUN,2,3.160850783326402
torn,NOUN,2,3.160850783326402
winthorpe,NOUN,2,3.160850783326402
promoter,NOUN,2,3.160850783326402
intrigue,NOUN,2,3.160850783326402
peak,VERB,2,3.160850783326402
reclaim,VERB,2,3.160850783326402
lonesome,NOUN,2,3.160850783326402
club�,NOUN,2,3.160850783326402
belong,ADV,2,3.160850783326402
farthest,ADJ,2,3.160850783326402
yahoo,NOUN,2,3.160850783326402
funerals,VERB,2,3.160850783326402
philanderer,NOUN,2,3.160850783326402
endurance,NOUN,2,3.160850783326402
feller,NOUN,2,3.160850783326402
rumson,NOUN,2,3.160850783326402
nervousness,NOUN,2,3.160850783326402
wayne,ADJ,2,3.160850783326402
sewing,NOUN,2,3.160850783326402
gertie,NOUN,2,3.160850783326402
darwinian,ADJ,2,3.160850783326402
sdh,NOUN,2,3.160850783326402
miyamoto,NOUN,2,3.160850783326402
dekker,NOUN,2,3.160850783326402
touching,NOUN,2,3.160850783326402
ufos,ADJ,2,3.160850783326402
a-wasting,NOUN,2,3.160850783326402
halsworth,NOUN,2,3.160850783326402
bedpost,NOUN,2,3.160850783326402
freshener,NOUN,2,3.160850783326402
kranmer,NOUN,2,3.160850783326402
ecstatic,ADJ,2,3.160850783326402
young-mi,ADJ,2,3.160850783326402
salad,ADJ,2,3.160850783326402
biobodysuit,NOUN,2,3.160850783326402
whale,VERB,2,3.160850783326402
watcher,NOUN,2,3.160850783326402
hoppy,VERB,2,3.160850783326402
hokey,ADJ,2,3.160850783326402
conjecture,VERB,2,3.160850783326402
twit,NOUN,2,3.160850783326402
gustave,VERB,2,3.160850783326402
argo,NOUN,2,3.160850783326402
stone-cold,ADJ,2,3.160850783326402
b.a.,NOUN,2,3.160850783326402
tuppence,NOUN,2,3.160850783326402
straightforward,ADV,2,3.160850783326402
bitty,ADJ,2,3.160850783326402
yeah,DET,2,3.160850783326402
fifty-five,ADJ,2,3.160850783326402
estela,NOUN,2,3.160850783326402
duration,NOUN,2,3.160850783326402
micheal,NOUN,2,3.160850783326402
filet,NOUN,2,3.160850783326402
geologist,NOUN,2,3.160850783326402
whoever,VERB,2,3.160850783326402
zane,NOUN,2,3.160850783326402
robo,NOUN,2,3.160850783326402
yourfucking,NOUN,2,3.160850783326402
rotate,VERB,2,3.160850783326402
eats,NOUN,2,3.160850783326402
centerpiece,NOUN,2,3.160850783326402
col.,NOUN,2,3.160850783326402
absolution,NOUN,2,3.160850783326402
soong,NOUN,2,3.160850783326402
sample,VERB,2,3.160850783326402
everybody,ADJ,2,3.160850783326402
juri,NOUN,2,3.160850783326402
robbed,NOUN,2,3.160850783326402
caine,NOUN,2,3.160850783326402
disperse,VERB,2,3.160850783326402
nepal,ADJ,2,3.160850783326402
challenging,ADJ,2,3.160850783326402
g1,NOUN,2,3.160850783326402
plate-glass,NOUN,2,3.160850783326402
arranged,ADJ,2,3.160850783326402
imagined,ADJ,2,3.160850783326402
emira,NOUN,2,3.160850783326402
wormhole,NOUN,2,3.160850783326402
prune,NOUN,2,3.160850783326402
nicolai,ADV,2,3.160850783326402
fastidious,ADJ,2,3.160850783326402
destroyer,NOUN,2,3.160850783326402
griswald,NOUN,2,3.160850783326402
hermione,NOUN,2,3.160850783326402
vandal,NOUN,2,3.160850783326402
bristle,VERB,2,3.160850783326402
larry,ADV,2,3.160850783326402
kotch,NOUN,2,3.160850783326402
flog,VERB,2,3.160850783326402
pippin,NOUN,2,3.160850783326402
mutate,VERB,2,3.160850783326402
drive-in,NOUN,2,3.160850783326402
uncertain,ADJ,2,3.160850783326402
kotcher,NOUN,2,3.160850783326402
devonshire,NOUN,2,3.160850783326402
coded,ADJ,2,3.160850783326402
whacked,ADJ,2,3.160850783326402
disregard,NOUN,2,3.160850783326402
rogue,ADJ,2,3.160850783326402
skeptical,ADJ,2,3.160850783326402
tatum,NOUN,2,3.160850783326402
array,VERB,2,3.160850783326402
gondola,NOUN,2,3.160850783326402
tether,NOUN,2,3.160850783326402
et,ADV,2,3.160850783326402
nationality,NOUN,2,3.160850783326402
pawnshop,NOUN,2,3.160850783326402
genghis,NOUN,2,3.160850783326402
cabin,VERB,2,3.160850783326402
tallyho,NOUN,2,3.160850783326402
garble,VERB,2,3.160850783326402
renege,VERB,2,3.160850783326402
detonation,NOUN,2,3.160850783326402
redbeard,NOUN,2,3.160850783326402
ofheaven,ADV,2,3.160850783326402
double-time,NOUN,2,3.160850783326402
mehevi,VERB,2,3.160850783326402
tomster,NOUN,2,3.160850783326402
gigi,VERB,2,3.160850783326402
lrving,VERB,2,3.160850783326402
vertical,ADJ,2,3.160850783326402
adequate,ADJ,2,3.160850783326402
paddle,NOUN,2,3.160850783326402
–no,NOUN,2,3.160850783326402
tide,VERB,2,3.160850783326402
scoot,NOUN,2,3.160850783326402
wisteria,NOUN,2,3.160850783326402
pow,VERB,2,3.160850783326402
enlightened,ADJ,2,3.160850783326402
feng,NOUN,2,3.160850783326402
astringent,NOUN,2,3.160850783326402
mook,VERB,2,3.160850783326402
what�,NOUN,2,3.160850783326402
epidemic,ADJ,2,3.160850783326402
ideal,ADJ,2,3.160850783326402
vertigo,NOUN,2,3.160850783326402
hier,ADJ,2,3.160850783326402
five-minute,ADJ,2,3.160850783326402
ignore,NOUN,2,3.160850783326402
corset,NOUN,2,3.160850783326402
carve,NOUN,2,3.160850783326402
rom,ADJ,2,3.160850783326402
insinuate,VERB,2,3.160850783326402
morse,VERB,2,3.160850783326402
slave,VERB,2,3.160850783326402
yea,ADJ,2,3.160850783326402
ferrante,NOUN,2,3.160850783326402
o.r,VERB,2,3.160850783326402
sufficiently,ADV,2,3.160850783326402
spew,NOUN,2,3.160850783326402
jezze,NOUN,2,3.160850783326402
lebow,NOUN,2,3.160850783326402
sunlight,ADV,2,3.160850783326402
lrrelevant,NOUN,2,3.160850783326402
rex,ADJ,2,3.160850783326402
aristotle,NOUN,2,3.160850783326402
rlnglng,NOUN,2,3.160850783326402
rightly,ADV,2,3.160850783326402
tinker,NOUN,2,3.160850783326402
suzuki,NOUN,2,3.160850783326402
varsity,NOUN,2,3.160850783326402
igor,NOUN,2,3.160850783326402
erotica,NOUN,2,3.160850783326402
eradicate,VERB,2,3.160850783326402
busboy,NOUN,2,3.160850783326402
cream,ADJ,2,3.160850783326402
terminally,ADV,2,3.160850783326402
plugging,NOUN,2,3.160850783326402
jacqueline,NOUN,2,3.160850783326402
inconsistent,NOUN,2,3.160850783326402
faker,NOUN,2,3.160850783326402
holden,VERB,2,3.160850783326402
sven,NOUN,2,3.160850783326402
sloneker,NOUN,2,3.160850783326402
mecca,VERB,2,3.160850783326402
28th,NUM,2,3.160850783326402
interstellar,ADJ,2,3.160850783326402
quigley,NOUN,2,3.160850783326402
bold,NOUN,2,3.160850783326402
macaroni,NOUN,2,3.160850783326402
digest,VERB,2,3.160850783326402
millisecond,NOUN,2,3.160850783326402
vestibule,NOUN,2,3.160850783326402
cheery,NOUN,2,3.160850783326402
soze,NOUN,2,3.160850783326402
accept,ADJ,2,3.160850783326402
tricia,NOUN,2,3.160850783326402
intolerant,ADJ,2,3.160850783326402
lvan,ADJ,2,3.160850783326402
nobutada,NOUN,2,3.160850783326402
magojiro,NOUN,2,3.160850783326402
hae-joo,NOUN,2,3.160850783326402
sipowicz,NOUN,2,3.160850783326402
.like,ADP,2,3.160850783326402
dualla,NOUN,2,3.160850783326402
modem,NOUN,2,3.160850783326402
herta,NOUN,2,3.160850783326402
garber,NOUN,2,3.160850783326402
reimburse,VERB,2,3.160850783326402
militant,NOUN,2,3.160850783326402
plaster,NOUN,2,3.160850783326402
jonathan,ADJ,2,3.160850783326402
dealing,NOUN,2,3.160850783326402
halsey,NOUN,2,3.160850783326402
niemeyer,NOUN,2,3.160850783326402
colette,NOUN,2,3.160850783326402
shimmering,NOUN,2,3.160850783326402
comme,NOUN,2,3.160850783326402
leah,NOUN,2,3.160850783326402
guaranteed,NOUN,2,3.160850783326402
deflection,NOUN,2,3.160850783326402
gussie,VERB,2,3.160850783326402
woz,NOUN,2,3.160850783326402
fozziwig,NOUN,2,3.160850783326402
state-of-the-art,ADJ,2,3.160850783326402
promiscuous,ADJ,2,3.160850783326402
vanity,NOUN,2,3.160850783326402
dated,ADJ,2,3.160850783326402
screwing,NOUN,2,3.160850783326402
squealing,NOUN,2,3.160850783326402
holt,VERB,2,3.160850783326402
bulletproof,NOUN,2,3.160850783326402
c�diz,NOUN,2,3.160850783326402
–we,NOUN,2,3.160850783326402
advancement,NOUN,2,3.160850783326402
quahog,NOUN,2,3.160850783326402
roth,VERB,2,3.160850783326402
mendez,NOUN,2,3.160850783326402
vista,NOUN,2,3.160850783326402
archer,DET,2,3.160850783326402
gamble,ADJ,2,3.160850783326402
dorsal,NOUN,2,3.160850783326402
mart,NOUN,2,3.160850783326402
brainstorm,VERB,2,3.160850783326402
butan,NOUN,2,3.160850783326402
murmur,VERB,2,3.160850783326402
fran�ois,NOUN,2,3.160850783326402
needlessly,ADV,2,3.160850783326402
arrakis,NOUN,2,3.160850783326402
cetera,NOUN,2,3.160850783326402
calvin,VERB,2,3.160850783326402
darky,NOUN,2,3.160850783326402
diagnosis,NOUN,2,3.160850783326402
schizophrenia,NOUN,2,3.160850783326402
coldburn,NOUN,2,3.160850783326402
ty,VERB,2,3.160850783326402
ricardo,NOUN,2,3.160850783326402
decapitation,NOUN,2,3.160850783326402
sneaking,NOUN,2,3.160850783326402
ice-cream,ADJ,2,3.160850783326402
ado,ADJ,2,3.160850783326402
clever,ADV,2,3.160850783326402
approximate,VERB,2,3.160850783326402
slicker,NOUN,2,3.160850783326402
spike,ADJ,2,3.160850783326402
neigh,NOUN,2,3.160850783326402
well-adjusted,ADJ,2,3.160850783326402
ortiz,NOUN,2,3.160850783326402
portland,VERB,2,3.160850783326402
mart�,NOUN,2,3.160850783326402
republic,ADJ,2,3.160850783326402
shill,VERB,2,3.160850783326402
ima,NOUN,2,3.160850783326402
hopalong,ADJ,2,3.160850783326402
wha,VERB,2,3.160850783326402
hugh,ADJ,2,3.160850783326402
searchlight,NOUN,2,3.160850783326402
ee,ADJ,2,3.160850783326402
rom,NOUN,2,3.160850783326402
d.n.a,NOUN,2,3.160850783326402
hotshot,NOUN,2,3.160850783326402
farce,NOUN,2,3.160850783326402
countenance,NOUN,2,3.160850783326402
chocolate,ADJ,2,3.160850783326402
sniffling,NOUN,2,3.160850783326402
azalea,NOUN,2,3.160850783326402
holdout,NOUN,2,3.160850783326402
exec,NOUN,2,3.160850783326402
tia,NOUN,2,3.160850783326402
o'fagan,NOUN,2,3.160850783326402
dancin,VERB,2,3.160850783326402
wretched,VERB,2,3.160850783326402
disabled,ADJ,2,3.160850783326402
overrun,VERB,2,3.160850783326402
rand,NOUN,2,3.160850783326402
truer,NOUN,2,3.160850783326402
cavern,NOUN,2,3.160850783326402
clowning,NOUN,2,3.160850783326402
husky,ADJ,2,3.160850783326402
gardenia,NOUN,2,3.160850783326402
intrepid,ADJ,2,3.160850783326402
clich�,NOUN,2,3.160850783326402
ox,ADJ,2,3.160850783326402
hive,NOUN,2,3.160850783326402
radiate,VERB,2,3.160850783326402
it-it,NOUN,2,3.160850783326402
p,ADJ,2,3.160850783326402
ev1,NOUN,2,3.160850783326402
playoff,NOUN,2,3.160850783326402
tarot,NOUN,2,3.160850783326402
trenton,NOUN,2,3.160850783326402
pocket,VERB,2,3.160850783326402
lint,NOUN,2,3.160850783326402
hiatus,NOUN,2,3.160850783326402
furter,NOUN,2,3.160850783326402
isaiah,NOUN,2,3.160850783326402
entree,NOUN,2,3.160850783326402
hatred,ADJ,2,3.160850783326402
amphetamine,NOUN,2,3.160850783326402
profit,VERB,2,3.160850783326402
quadruple,VERB,2,3.160850783326402
bensonhurst,NOUN,2,3.160850783326402
rah,NOUN,2,3.160850783326402
rival,ADJ,2,3.160850783326402
peyton�,NOUN,2,3.160850783326402
tilt,NOUN,2,3.160850783326402
fatso,VERB,2,3.160850783326402
lambada,VERB,2,3.160850783326402
portray,VERB,2,3.160850783326402
cracked,ADJ,2,3.160850783326402
brennan,VERB,2,3.160850783326402
musket,NOUN,2,3.160850783326402
caterer,NOUN,2,3.160850783326402
unguarded,ADJ,2,3.160850783326402
bitterly,ADV,2,3.160850783326402
partied,VERB,2,3.160850783326402
wore,NOUN,2,3.160850783326402
hauk,NOUN,2,3.160850783326402
euphemism,NOUN,2,3.160850783326402
riderless,NOUN,2,3.160850783326402
dynamic,NOUN,2,3.160850783326402
tha�s,ADV,2,3.160850783326402
toyota,NOUN,2,3.160850783326402
incubator,NOUN,2,3.160850783326402
howard,ADJ,2,3.160850783326402
allude,VERB,2,3.160850783326402
calloway,NOUN,2,3.160850783326402
feelin,VERB,2,3.160850783326402
paternity,NOUN,2,3.160850783326402
fingair,NOUN,2,3.160850783326402
hmph,NOUN,2,3.160850783326402
healer,NOUN,2,3.160850783326402
zorro,NOUN,2,3.160850783326402
santiago,VERB,2,3.160850783326402
lying,ADJ,2,3.160850783326402
grabber,NOUN,2,3.160850783326402
immaterial,ADJ,2,3.160850783326402
bravery,NOUN,2,3.160850783326402
decorator,NOUN,2,3.160850783326402
trolley,NOUN,2,3.160850783326402
harvey,ADJ,2,3.160850783326402
individuality,NOUN,2,3.160850783326402
scofield,NOUN,2,3.160850783326402
griffin,VERB,2,3.160850783326402
bicker,VERB,2,3.160850783326402
ohhh,ADP,2,3.160850783326402
pigtail,NOUN,2,3.160850783326402
protector,NOUN,2,3.160850783326402
paleontology,NOUN,2,3.160850783326402
santiago,NOUN,2,3.160850783326402
moonshine,NOUN,2,3.160850783326402
snakeskin,ADJ,2,3.160850783326402
fettuccine,NOUN,2,3.160850783326402
actin,ADP,2,3.160850783326402
sho'nuff,NOUN,2,3.160850783326402
dmz,NOUN,2,3.160850783326402
zimmer,NOUN,2,3.160850783326402
shapely,ADV,2,3.160850783326402
marjorie,NOUN,2,3.160850783326402
s-,ADJ,2,3.160850783326402
clearer,NOUN,2,3.160850783326402
cla,VERB,2,3.160850783326402
let,ADV,2,3.160850783326402
morse,NOUN,2,3.160850783326402
tomas,NOUN,2,3.160850783326402
recoil,VERB,2,3.160850783326402
norval,NOUN,2,3.160850783326402
baloney,NOUN,2,3.160850783326402
osso,NOUN,2,3.160850783326402
ekg,NOUN,2,3.160850783326402
affront,NOUN,2,3.160850783326402
germaine,NOUN,2,3.160850783326402
dojo,NOUN,2,3.160850783326402
summersisle,NOUN,2,3.160850783326402
stride,VERB,2,3.160850783326402
