word,pos,cefr,zipf,zipf_rank
muscle,noun,B1,4.299499970547063,992
point,verb,B1,4.5154601891366415,586
relate,verb,B1,4.339501640389679,900
sight,noun,B1,4.6673520302572555,379
musical,noun,B1,3.310277061563255,3556
poison,noun,B1,4.282588827578182,1022
poison,verb,B1,4.072528901443482,1566
related,adj,B1,2.5569493949046436,4291
signal,noun,B1,4.617017366428626,438
signal,verb,B1,3.6155441101704913,2854
mystery,noun,B1,4.383743824086451,807
poisonous,adj,B1,3.4975765422105716,3146
relation,noun,B1,4.099636533538534,1497
silent,adj,B1,4.2673488610214445,1066
nail,noun,B1,4.295553804742549,995
policy,noun,B1,4.47689869014439,657
relative,adj,B1,3.80410400978577,2353
relative,noun,B1,4.040457448285707,1675
silly,adj,B1,4.729973703784218,318
narrative,noun,B1,3.034070649624306,3980
political,adj,B1,4.308570597749238,969
relaxed,adj,B1,3.8228149735053742,2291
similarity,noun,B1,3.2411961424199562,3679
nation,noun,B1,4.362752213431129,850
politician,noun,B1,3.9015599618750256,2071
relaxing,adj,B1,3.5346730001934916,3040
similarly,adv,B1,2.833155806843593,4147
native,adj,B1,3.7729686008602763,2444
native,noun,B1,3.602706885465319,2887
politics,noun,B1,4.177316826805506,1287
release,verb,B1,4.535941014180127,545
release,noun,B1,4.24517140570744,1126
simply,adv,B1,4.66189150309669,389
naturally,adv,B1,4.38945830761088,802
port,noun,B1,4.021836193207294,1732
reliable,adj,B1,3.7610693775605686,2479
neat,adj,B1,4.046751681383395,1651
portrait,noun,B1,3.8267216968381828,2277
religion,noun,B1,4.139265328036849,1384
sink,verb,B1,4.339501640389679,900
necessarily,adv,B1,4.054493320989609,1627
possibly,adv,B1,4.697003282870689,346
religious,adj,B1,4.117918189793121,1443
slave,noun,B1,4.387324178098194,804
need,modalv,B1,6.184127426323876,2
pot,noun,B1,4.399974426296035,778
remain,verb,B1,4.741640825722243,308
slice,noun,B1,3.9091319130160063,2057
slice,verb,B1,3.444691690055433,3265
needle,noun,B1,4.1926564867910265,1243
pour,verb,B1,4.423236733988839,742
remind,verb,B1,4.825813266393906,246
slightly,adv,B1,4.0451866545297674,1657
poverty,noun,B1,3.628012750730089,2830
remote,adj,B1,4.076193855529887,1551
slow,verb,B1,4.156589912109194,1341
net,noun,B1,3.6480298642519764,2773
powder,noun,B1,4.134185802507574,1397
rent,noun,B1,4.391228772687792,799
rent,verb,B1,4.395098574963573,787
smooth,adj,B1,4.183061546571911,1269
powerful,adj,B1,4.518370488971092,580
repair,noun,B1,3.8938536471972043,2096
software,noun,B1,3.8639697542578126,2173
practical,adj,B1,4.030841679494108,1707
repeat,noun,B1,3.8108794121324405,2334
soil,noun,B1,3.8519052428564318,2207
normal,noun,B1,2.623896184535257,4260
pray,verb,B1,4.712622748489112,331
repeated,adj,B1,2.4478049254795757,4320
solid,adj,B1,4.23364300452951,1151
solid,noun,B1,2.820190829679225,4157
northern,adj,B1,3.5346730001934916,3040
prayer,noun,B1,4.368002815163376,836
represent,verb,B1,4.480653837094507,647
sort,verb,B1,4.641525672838974,413
note,verb,B1,3.910202923378532,2051
prediction,noun,B1,3.2929029654938327,3595
request,verb,B1,4.253984899463463,1098
southern,adj,B1,3.591711501163856,2911
prepared,adj,B1,2.4478049254795757,4320
require,verb,B1,4.504437577194538,604
specifically,adv,B1,4.022662633955076,1730
nuclear,adj,B1,4.261671728129754,1081
presentation,noun,B1,3.875708157529057,2143
reservation,noun,B1,4.211767435395406,1199
spending,noun,B1,4.188167614973819,1253
obvious,adj,B1,4.46662426242318,675
press,noun,B1,4.648616352500328,408
press,verb,B1,4.346999868587995,880
resource,noun,B1,3.9945238090785677,1820
spicy,adj,B1,3.492008587971629,3156
obviously,adv,B1,4.787114370877639,280
pressure,noun,B1,4.692611996904716,352
respect,noun,B1,4.714137437231299,328
respect,verb,B1,4.534926899342437,546
spirit,noun,B1,4.760465771512183,300
occasion,noun,B1,4.300372048112994,987
pretend,verb,B1,4.288896119709342,1007
responsibility,noun,B1,4.626370803663113,428
spoken,adj,B1,2.0006468941373567,4370
occur,verb,B1,4.4212626647631215,747
previous,adj,B1,3.964434721482912,1896
responsible,adj,B1,4.65366634523697,398
spot,noun,B1,4.790650414527846,276
odd,adj,B1,4.380496072900186,812
previously,adv,B1,4.261195266774336,1084
result,verb,B1,3.708217070235293,2609
spread,verb,B1,4.294671988232679,1000
official,adj,B1,3.833155806843593,2254
priest,noun,B1,4.445939663563328,703
retire,verb,B1,4.181346095433391,1277
spring,verb,B1,4.207472770169206,1208
primary,adj,B1,3.890508615395545,2109
retired,adj,B1,3.9421583267717595,1956
stadium,noun,B1,3.582710257049065,2932
prince,noun,B1,4.319127619311874,950
revise,verb,B1,3.31451411450651,3545
staff,noun,B1,4.455186879102175,692
operation,noun,B1,4.683874100178791,361
princess,noun,B1,4.366134879028256,843
ring,noun,B1,4.998644530545361,127
standard,noun,B1,3.853126887774213,2202
standard,adj,B1,4.170321328196163,1303
organized,adj,B1,2.9918729698298514,4021
principal,noun,B1,3.9756188884354255,1863
risk,noun,B1,4.587684011880812,471
risk,verb,B1,4.417952477381882,752
state,verb,B1,4.050639751057499,1637
organizer,noun,B1,2.945129566287525,4067
printing,noun,B1,3.471938605196295,3193
robot,noun,B1,4.169733251624379,1306
statistic,noun,B1,3.5372053367088867,3033
original,noun,B1,3.4806538370945073,3181
prisoner,noun,B1,4.566258619039415,501
roll,verb,B1,4.636532579418629,417
roll,noun,B1,4.624516162487659,430
statue,noun,B1,4.009247065899274,1782
originally,adv,B1,3.838235332372868,2246
private,adj,B1,4.803010068446904,258
romantic,adj,B1,4.507422430744,599
stick,verb,B1,5.228379383983983,63
ought,modalv,B1,3.435215798171555,3292
producer,noun,B1,4.1316235857429735,1405
rope,noun,B1,4.437127589146852,718
stick,noun,B1,4.396846241233093,782
production,noun,B1,4.0754633347825315,1555
rough,adj,B1,4.533655916632842,551
outdoor,adj,B1,3.2559193992406623,3657
profession,noun,B1,3.97099377036745,1877
row,noun,B1,4.374661634429268,826
store,verb,B1,3.8457449341516132,2222
outdoors,adv,B1,2.580430490754167,4286
profit,noun,B1,4.160214087370977,1329
royal,adj,B1,4.079828140184981,1542
stranger,noun,B1,4.600093269862632,456
overseas,adj,B1,3.6176472352582554,2849
program,verb,B1,3.80818192220621,2341
rule,verb,B1,4.31197684644115,963
strength,noun,B1,4.58678391936815,474
pack,noun,B1,4.450279544607431,699
promote,verb,B1,4.0940685792995914,1507
safety,noun,B1,4.473695699225894,663
string,noun,B1,4.28710336388434,1012
package,noun,B1,4.410241913534172,762
proper,adj,B1,4.4020474349189005,775
sail,noun,B1,3.9112712990265575,2050
strongly,adv,B1,3.8280161671911817,2271
studio,noun,B1,4.354755333284757,869
agency,noun,B1,4.266407810854967,1071
capture,verb,B1,4.367629870115207,839
capture,noun,B1,3.1649997499217934,3799
stuff,noun,B1,5.469260037767178,24
unlikely,adj,B1,3.6557853289487383,2751
agenda,noun,B1,3.8780182400071306,2134
cast,noun,B1,4.087718100043892,1523
cast,verb,B1,4.127751692502164,1416
substance,noun,B1,3.9123370528912176,2047
unnecessary,adj,B1,3.7714989057795005,2448
aggressive,adj,B1,3.921812944775095,2021
catch,noun,B1,3.940166146755975,1966
successfully,adv,B1,3.5758347390650176,2943
unpleasant,adj,B1,3.778798144521,2431
aid,noun,B1,4.12839940997033,1412
aid,verb,B1,3.5111919043439688,3111
chain,verb,B1,2.973774747737055,4045
sudden,adj,B1,4.522046522252732,570
update,verb,B1,3.6480298642519764,2773
update,noun,B1,3.5471895576154875,3002
aircraft,noun,B1,3.935145345380924,1984
chair,verb,B1,3.057551745473829,3950
suffer,verb,B1,4.736405431581096,315
alarm,verb,B1,3.646069163486448,2782
chairman,noun,B1,3.69084297416587,2652
suit,verb,B1,3.984723928040187,1841
upset,adj,B1,2.681888131512944,4236
upset,verb,B1,4.877903027250943,210
alter,verb,B1,4.0412492342514295,1672
challenge,verb,B1,4.154156883438194,1346
suitable,adj,B1,3.6745888927714443,2705
amount,verb,B1,2.79303858363561,4177
characteristic,noun,B1,3.3016768898013376,3574
characteristic,adj,B1,3.0498649168075382,3961
summarize,verb,B1,2.820190829679225,4157
anger,noun,B1,4.216020046920779,1190
chart,verb,B1,3.134185802507574,3862
summary,noun,B1,3.1467749298155945,3842
valuable,adj,B1,4.188731267852295,1252
angle,noun,B1,4.249110611688389,1112
chief,adj,B1,4.546201401371421,535
chief,noun,B1,3.519160834015244,3090
supply,noun,B1,4.42618111463562,736
supply,verb,B1,3.8698786138683325,2156
value,noun,B1,4.415286040874365,759
anniversary,noun,B1,4.271558533547838,1048
circumstance,noun,B1,4.394397534485437,790
supporter,noun,B1,3.2154907421850543,3716
annual,adj,B1,3.777348078125767,2435
cite,verb,B1,3.3808581358489627,3410
surely,adv,B1,4.439979587967619,714
version,noun,B1,4.237687685516548,1145
anxious,adj,B1,4.142410124413145,1377
citizen,noun,B1,4.381219897204244,809
surface,noun,B1,4.175578487665799,1289
victim,noun,B1,4.790227606301782,277
apparent,adj,B1,3.613430750857092,2859
civil,adj,B1,4.070314991048952,1575
survive,verb,B1,4.678253846857849,367
view,verb,B1,3.696128570627554,2641
apparently,adv,B1,4.6809824075519195,366
classic,adj,B1,4.03807339207798,1681
classic,noun,B1,3.5758347390650176,2943
swim,noun,B1,3.770024220213495,2456
viewer,noun,B1,3.598342080062869,2895
appeal,noun,B1,4.046751681383395,1651
appeal,verb,B1,3.910202923378532,2051
close,noun,B1,2.748834921143557,4207
switch,verb,B1,4.499508583130241,610
violent,adj,B1,4.197651622160402,1233
approach,noun,B1,4.220231420351611,1181
approach,verb,B1,4.367256604529786,841
closely,adv,B1,3.963489575338599,1899
symptom,noun,B1,3.9829181271769247,1844
volunteer,noun,B1,3.9207702204280803,2023
volunteer,verb,B1,4.061344734490968,1600
appropriate,adj,B1,4.105816322136688,1481
collapse,verb,B1,4.01600664954657,1753
collapse,noun,B1,3.4539652341843943,3235
tail,noun,B1,4.42618111463562,736
vote,noun,B1,4.4209327790792745,748
vote,verb,B1,4.325751877108764,939
approval,noun,B1,3.930065819851649,1998
combination,noun,B1,4.1112366044366055,1467
talent,noun,B1,4.4815158178245245,646
warm,verb,B1,3.9756188884354255,1863
approve,verb,B1,4.282134782077438,1024
comfort,noun,B1,4.138633626860888,1385
comfort,verb,B1,3.6745888927714443,2705
talented,adj,B1,4.05295599378468,1630
warn,verb,B1,4.638736616121863,415
arise,verb,B1,3.733040653960325,2555
command,noun,B1,4.527244603240809,560
command,verb,B1,3.9431510003054373,1954
tape,noun,B1,4.885328998343382,202
warning,noun,B1,4.42520187074407,739
armed,adj,B1,4.319127619311874,950
commission,noun,B1,3.9783704994262044,1854
commission,verb,B1,3.2101619086799875,3727
tax,noun,B1,4.345432016770017,885
tax,verb,B1,3.2607182821224314,3650
waste,noun,B1,4.399627960795488,779
waste,verb,B1,4.77090963230795,288
waste,adj,B1,2.602706885465319,4270
commitment,noun,B1,4.070314991048952,1575
technical,adj,B1,3.876864734728999,2138
water,verb,B1,4.116590071076412,1448
artificial,adj,B1,3.634115349716943,2817
committee,noun,B1,4.217604101498454,1186
technique,noun,B1,4.082713828422469,1535
wave,verb,B1,4.011794254913154,1769
artistic,adj,B1,3.6557853289487383,2751
commonly,adv,B1,3.0870067248121047,3922
tend,verb,B1,4.23364300452951,1151
weapon,noun,B1,4.928222548828467,169
ashamed,adj,B1,4.433616185011762,724
complex,noun,B1,3.0498649168075382,3961
tent,noun,B1,4.249110611688389,1112
weigh,verb,B1,4.204766876793281,1215
aside,adv,B1,4.380496072900186,812
complicated,adj,B1,3.2794004950901856,3623
western,adj,B1,3.6005299662110444,2893
aspect,noun,B1,3.799987443590938,2366
component,noun,B1,3.492008587971629,3156
assess,verb,B1,3.418948185457102,3323
concentration,noun,B1,3.713296595764568,2596
theme,noun,B1,4.146774929815594,1363
assessment,noun,B1,3.5269861715272004,3066
concept,noun,B1,4.084149513967624,1532
theory,noun,B1,4.526727585939387,563
associate,verb,B1,3.733040653960325,2555
concern,noun,B1,4.459737683737943,684
concern,verb,B1,4.132906583668401,1401
while,noun,B1,1.7787981445210002,4382
concerned,adj,B1,4.635325646316039,421
association,noun,B1,3.6519249081355003,2766
conduct,verb,B1,4.199303981091779,1227
conduct,noun,B1,3.4478049254795757,3255
will,noun,B1,3.152935238520413,3829
assume,verb,B1,4.760465771512183,300
confidence,noun,B1,4.299936228225036,989
throat,noun,B1,4.56602239685143,504
win,noun,B1,3.81222190000795,2330
attempt,noun,B1,4.253014408597256,1101
attempt,verb,B1,4.187603229602769,1255
conflict,noun,B1,3.9746977969302337,1868
conflict,verb,B1,3.1212208253432063,3888
wing,noun,B1,4.511191904343969,592
attorney,noun,B1,4.545458805895133,537
confusing,adj,B1,3.9765380305391496,1857
tight,adj,B1,4.705654853470692,338
back,verb,B1,4.143036360256192,1375
congress,noun,B1,3.072528901443482,3940
wonder,verb,B1,5.206662770900701,67
wonder,noun,B1,4.499783888674739,609
bacteria,noun,B1,3.441555976202574,3275
conscious,adj,B1,3.9421583267717595,1956
tiny,adj,B1,4.444066355920174,707
wool,noun,B1,3.5269861715272004,3066
bar,verb,B1,3.5735184963378366,2948
conservative,adj,B1,3.519160834015244,3090
conservative,noun,B1,2.4478049254795757,4320
tip,verb,B1,4.063604728221867,1597
worldwide,adj,B1,3.4054806107572944,3354
barrier,noun,B1,3.5939329611578135,2903
consideration,noun,B1,3.8722198296832353,2149
tire,noun,B1,4.368002815163376,836
worry,noun,B1,4.056025225512356,1621
basically,adv,B1,4.417952477381882,752
consistent,adj,B1,3.750383209706418,2511
toe,noun,B1,4.373926787414852,828
worse,adv,B1,3.3351006452882874,3503
battle,verb,B1,3.7580429229303807,2489
constant,adj,B1,3.961593089871188,1901
ton,noun,B1,4.211232919042513,1201
worst,adv,B1,3.318710229100118,3538
bear,verb,B1,5.067345444560352,99
constantly,adv,B1,3.9391666193138484,1967
tongue,noun,B1,4.526209952407424,566
worth,adj,B1,5.028729901155195,114
beat,noun,B1,3.9765380305391496,1857
construct,verb,B1,3.5422261380839375,3017
total,adj,B1,4.506339401549557,601
total,noun,B1,2.806826868121244,4167
written,adj,B1,3.2461595619515062,3671
beg,verb,B1,4.873502138842166,215
construction,noun,B1,4.072528901443482,1566
totally,adv,B1,4.9407647608850755,160
wrong,adv,B1,3.9134001978086794,2043
being,noun,B1,4.048311088738917,1648
contemporary,adj,B1,3.2154907421850543,3716
touch,noun,B1,4.800400860549242,263
bent,adj,B1,3.8241211233076573,2284
contest,noun,B1,4.278026868804611,1031
contest,verb,B1,2.9037368811293,4096
tour,verb,B1,3.5346730001934916,3040
youth,noun,B1,4.1824904820821285,1272
bet,verb,B1,5.14284858430087,83
bet,noun,B1,4.615544110170491,441
contract,noun,B1,4.56507622113534,505
contract,verb,B1,3.4806538370945073,3181
trade,noun,B1,4.307714844798655,974
trade,verb,B1,4.244676483167378,1130
contribute,verb,B1,3.833155806843593,2254
trainer,noun,B1,3.745721685719414,2524
bill,verb,B1,3.3915820012407356,3385
contribution,noun,B1,3.7958314838197804,2381
translate,verb,B1,4.006684849134674,1788
bitter,adj,B2,3.9765380305391496,1857
convert,verb,B2,3.855559916445212,2198
translation,noun,B2,3.4478049254795757,3255
blame,verb,B2,4.843879672235365,232
blame,noun,B2,3.62595934509903,2832
transport,verb,B2,3.8420063645922116,2238
abandon,verb,B2,4.32327960582958,942
blind,adj,B2,4.59768355911501,459
core,noun,B2,4.046751681383395,1651
treat,verb,B2,4.941063758819022,159
abroad,adv,B2,3.69084297416587,2652
bond,noun,B2,4.183631861140938,1266
corporate,adj,B2,3.9186772309222366,2030
treatment,noun,B2,4.331871675158089,925
absolute,adj,B2,4.011794254913154,1769
border,verb,B2,2.8457449341516132,4134
council,noun,B2,3.946115479269176,1947
trend,noun,B2,3.322866188871276,3531
acceptable,adj,B2,3.709916855113187,2604
breast,noun,B2,4.32327960582958,942
county,noun,B2,4.183631861140938,1266
trick,noun,B2,4.783835585212614,281
trick,verb,B2,3.9874186284036015,1832
accompany,verb,B2,3.8949629568217947,2091
brief,adj,B2,4.083432264453807,1534
courage,noun,B2,4.322452377994896,945
truth,noun,B2,5.290993194791289,52
account,verb,B2,3.8848756637699604,2122
broad,adj,B2,4.143661694391452,1371
crash,noun,B2,4.333085354052962,921
crash,verb,B2,4.379771040207748,817
tube,noun,B2,4.346608435950498,882
accurate,adj,B2,3.8927414968278367,2104
broadcast,verb,B2,3.471938605196295,3193
broadcast,noun,B2,3.8013639724197414,2362
creation,noun,B2,3.778798144521,2431
type,verb,B2,3.8013639724197414,2362
accuse,verb,B2,4.335502583754648,914
budget,noun,B2,4.021836193207294,1732
creature,noun,B2,4.511727739676475,591
typically,adv,B2,3.435215798171555,3292
acknowledge,verb,B2,3.9529549037994816,1923
bullet,noun,B2,4.702042163151276,340
credit,verb,B2,3.4508960024567177,3248
ugly,adj,B2,4.636130640952269,419
acquire,verb,B2,3.8971731116269117,2086
bunch,noun,B2,4.7526953419567946,303
crew,noun,B2,4.649981752849499,406
unable,adj,B2,3.950036900782269,1937
actual,adj,B2,4.2290472528403615,1160
burn,noun,B2,4.076193855529887,1551
crisis,noun,B2,4.21443019347266,1193
uncomfortable,adj,B2,4.193771492491818,1239
adapt,verb,B2,3.638136623649867,2804
bush,noun,B2,4.062852702957069,1599
criterion,noun,B2,3.2794004950901856,3623
underwear,noun,B2,4.326982755066108,936
additional,adj,B2,3.7362457938355362,2546
critic,noun,B2,3.8457449341516132,2222
unemployed,adj,B2,3.5030740141217893,3135
address,verb,B2,4.560792733986404,511
calculate,verb,B2,3.7362457938355362,2546
critical,adj,B2,4.059831511768728,1605
unemployment,noun,B2,3.441555976202574,3275
adopt,verb,B2,4.157801334043638,1337
cancel,verb,B2,4.543969794784268,538
criticism,noun,B2,3.5471895576154875,3002
unfair,adj,B2,3.9765380305391496,1857
advance,noun,B2,4.160815187095869,1326
advance,verb,B2,4.049088697687761,1645
advance,adj,B2,2.964434721482912,4051
cancer,noun,B2,4.319127619311874,950
criticize,verb,B2,3.7047974109771555,2618
union,noun,B2,4.056025225512356,1621
affair,noun,B2,4.59570198389666,465
capable,adj,B2,4.318710229100118,953
crop,noun,B2,3.8494515951891604,2213
afterward,adv,B2,3.343069574959563,3489
capacity,noun,B2,3.9186772309222366,2030
crucial,adj,B2,3.619740224764099,2844
cry,noun,B2,4.4017026199092,776
enthusiastic,adj,B2,3.4222508210071876,3316
govern,verb,B2,3.4600393818965873,3221
junior,adj,B2,3.2929029654938327,3595
cure,verb,B2,4.28710336388434,1012
cure,noun,B2,4.010097789936051,1778
entire,adj,B2,4.9024320394409555,188
governor,noun,B2,4.136732991521454,1391
justice,noun,B2,4.580201854538355,480
current,noun,B2,3.30599826358398,3563
entirely,adv,B2,4.307286335161618,975
grab,verb,B2,4.956623116385682,149
justify,verb,B2,3.93716063661625,1976
curve,noun,B2,3.7265585264324046,2570
curve,verb,B2,2.1467749298155945,4358
equal,noun,B2,2.748834921143557,4207
grade,verb,B2,3.127751692502164,3873
labor,noun,B2,4.114590246444193,1456
curved,adj,B2,2.699616898473375,4227
establish,verb,B2,4.193771492491818,1239
gradually,adv,B2,3.2973120843988877,3582
landscape,noun,B2,3.435215798171555,3292
date,verb,B2,4.7980529438137385,266
estate,noun,B2,4.341487443949688,893
grand,adj,B2,4.67181973685244,373
largely,adv,B2,3.1881676149738194,3761
debate,noun,B2,3.93312065881451,1988
debate,verb,B2,3.5269861715272004,3066
estimate,verb,B2,3.6577027469944605,2748
estimate,noun,B2,3.6764252358114415,2699
grant,verb,B2,4.651148689015724,403
grant,noun,B2,3.623896184535257,2837
latest,noun,B2,3.1405259805385928,3849
debt,noun,B2,4.310277061563255,965
ethical,adj,B2,3.4054806107572944,3354
guarantee,verb,B2,4.360482376477244,859
guarantee,noun,B2,3.9123370528912176,2047
launch,verb,B2,4.335100645288287,915
launch,noun,B2,3.689066716140067,2660
decent,adj,B2,4.421592300059329,746
evaluate,verb,B2,3.4508960024567177,3248
handle,verb,B2,5.122272386345828,85
handle,noun,B2,3.7873983162829177,2408
leadership,noun,B2,3.6557853289487383,2751
declare,verb,B2,4.198753893010758,1230
harm,noun,B2,4.361240307702605,855
harm,verb,B2,4.073998596524257,1561
league,noun,B2,4.156589912109194,1341
decline,verb,B2,3.5471895576154875,3002
decline,noun,B2,3.134185802507574,3862
evil,adj,B2,4.8020506041547115,259
evil,noun,B2,3.4630448920363124,3216
harmful,adj,B2,3.0940685792995914,3916
lean,verb,B2,3.9470991591504294,1943
decorate,verb,B2,3.8627782734503935,2176
examination,noun,B2,3.777348078125767,2435
hearing,noun,B2,4.559115456661152,515
leave,noun,B2,3.8519052428564318,2207
decoration,noun,B2,3.646069163486448,2782
excuse,noun,B2,4.739902697405867,311
excuse,verb,B2,4.604440598274319,453
heaven,noun,B2,4.69979058153184,343
level,verb,B2,3.709916855113187,2604
decrease,verb,B2,3.310277061563255,3556
decrease,noun,B2,2.699616898473375,4227
executive,noun,B2,3.935145345380924,1984
executive,adj,B2,3.4287816881661453,3307
heel,noun,B2,4.199303981091779,1227
license,noun,B2,4.55791342300726,519
deeply,adv,B2,4.157801334043638,1337
exhibit,verb,B2,3.322866188871276,3531
exhibit,noun,B2,3.7958314838197804,2381
hell,noun,B2,5.610475993712467,12
limited,adj,B2,4.003244874857265,1795
defeat,verb,B2,4.107856863785225,1476
defeat,noun,B2,3.6818881315129435,2677
existence,noun,B2,4.060588782199311,1603
hesitate,verb,B2,3.8722198296832353,2149
line,verb,B2,4.087718100043892,1523
defend,verb,B2,4.473987858323292,662
exit,verb,B2,3.6113070572272363,2868
high,noun,B2,2.914460746521073,4090
lively,adj,B2,3.5471895576154875,3002
defense,noun,B2,4.627192553164486,427
expectation,noun,B2,3.7873983162829177,2408
hire,noun,B2,2.602706885465319,4270
load,noun,B2,4.394397534485437,790
load,verb,B2,4.37831733347168,820
delay,verb,B2,3.9801952688414515,1847
delay,noun,B2,3.930065819851649,1998
expense,noun,B2,4.185338324954955,1259
hold,noun,B2,4.034070649624306,1697
loan,noun,B2,4.2668785908272495,1069
deliberate,adj,B2,3.408886859449206,3344
exploration,noun,B2,3.2794004950901856,3623
hollow,adj,B2,3.582710257049065,2932
logical,adj,B2,3.8603854603345034,2181
deliberately,adv,B2,3.7986065378745524,2372
expose,verb,B2,4.281680261385084,1025
holy,adj,B2,4.256883427343279,1092
delivery,noun,B2,4.306857402305118,977
extend,verb,B2,4.065853022191669,1588
honor,noun,B2,4.845248313763703,230
honor,verb,B2,4.229560300132045,1159
loose,adj,B2,4.578827503765135,484
demand,noun,B2,4.204766876793281,1215
demand,verb,B2,4.233134760490342,1153
extent,noun,B2,3.6113070572272363,2868
host,verb,B2,3.638136623649867,2804
lord,noun,B2,4.467217966523711,672
demonstrate,verb,B2,3.8938536471972043,2096
external,adj,B2,3.30599826358398,3563
house,verb,B2,3.6708927472114805,2722
low,noun,B2,2.857979390568625,4124
deny,verb,B2,4.587684011880812,471
extraordinary,adj,B2,4.123844969169355,1425
household,noun,B2,3.8698786138683325,2156
lower,verb,B2,3.8241211233076573,2284
depressed,adj,B2,4.173249825347217,1293
extreme,noun,B2,2.9918729698298514,4021
housing,noun,B2,3.566494712810874,2965
lung,noun,B2,4.213898946333753,1194
depressing,adj,B2,3.7859767291481234,2415
facility,noun,B2,4.247145474933157,1120
humor,noun,B2,4.280769790439664,1027
maintain,verb,B2,4.262623085535169,1078
depth,noun,B2,4.036476719390185,1690
failure,noun,B2,4.305137421910844,982
humorous,adj,B2,3.159009386232606,3813
major,noun,B2,3.4539652341843943,3235
desert,verb,B2,3.855559916445212,2198
faith,noun,B2,4.5961431159629305,464
hunt,noun,B2,4.010097789936051,1778
majority,noun,B2,3.6671648746922374,2725
deserve,verb,B2,4.834685912296823,238
fault,noun,B2,5.030922697026645,113
hunting,noun,B2,4.244180995969418,1132
make,noun,B2,3.665288869693482,2730
desire,noun,B2,4.285303176925872,1015
desire,verb,B2,3.8148944898692765,2316
favor,verb,B2,3.9290427463940705,2002
hurt,noun,B2,3.4975765422105716,3146
map,verb,B2,4.042039579295581,1667
desperate,adj,B2,4.367629870115207,839
feather,noun,B2,4.03807339207798,1681
ideal,noun,B2,3.4222508210071876,3316
mass,noun,B2,4.021008176785064,1738
mass,adj,B2,3.2361753410449055,3687
detail,verb,B2,3.418948185457102,3323
fee,noun,B2,4.073264370682593,1563
illustrate,verb,B2,3.2748047434010363,3633
massive,adj,B2,3.93312065881451,1988
detailed,adj,B2,3.554529920781231,2989
feed,noun,B2,4.212834498541314,1197
illustration,noun,B2,3.017680233436137,4000
master,noun,B2,4.623896184535257,431
master,verb,B2,3.6113070572272363,2868
detect,verb,B2,3.972849732516421,1872
feedback,noun,B2,3.366134879028256,3431
imagination,noun,B2,4.252041744177461,1105
matching,adj,B2,3.0798281401849814,3935
dig,verb,B2,4.581343833849793,479
feel,noun,B2,3.910202923378532,2051
impatient,adj,B2,3.602706885465319,2887
material,adj,B2,3.152935238520413,3829
discipline,noun,B2,3.8860081141688685,2120
imply,verb,B2,3.9792838425218306,1849
maximum,adj,B2,3.199303981091779,3746
maximum,noun,B2,3.713296595764568,2596
discount,verb,B2,2.806826868121244,4167
figure,verb,B2,5.260049622279945,56
impose,verb,B2,3.7378395368420936,2544
dishonest,adj,B2,3.388036720476086,3392
file,verb,B2,4.61848564185436,435
impress,verb,B2,4.4826624705880675,643
measurement,noun,B2,3.3915820012407356,3385
disk,noun,B2,4.042039579295581,1667
finance,noun,B2,3.613430750857092,2859
finance,verb,B2,3.529563594415011,3056
medium,noun,B2,4.312400755193111,961
dismiss,verb,B2,4.268287876483272,1061
finding,noun,B2,3.6155441101704913,2854
inch,noun,B2,4.478057582044608,651
melt,verb,B2,3.9765380305391496,1857
display,verb,B2,3.580430490754167,2937
display,noun,B2,3.8949629568217947,2091
firm,noun,B2,4.4826624705880675,643
incident,noun,B2,4.288448624067582,1009
military,adj,B2,4.5417266619139856,539
military,noun,B2,3.4383974569577447,3283
distribute,verb,B2,3.5520968921102316,2992
fix,noun,B2,3.750383209706418,2511
income,noun,B2,3.902649785488086,2066
mineral,noun,B2,3.4570129272663994,3229
distribution,noun,B2,3.4478049254795757,3255
flame,noun,B2,4.172665703561913,1294
increasingly,adv,B2,3.2510668964462504,3664
minimum,adj,B2,3.8293067906726765,2266
minimum,noun,B2,2.9918729698298514,4021
divide,noun,B2,2.7640748877002936,4195
flash,noun,B2,4.0791037121906495,1544
flash,verb,B2,3.745721685719414,2524
industrial,adj,B2,3.6596117368017915,2744
minister,noun,B2,4.052185284652683,1632
division,noun,B2,4.102393968083723,1491
flexible,adj,B2,3.418948185457102,3323
infection,noun,B2,3.9820124032159008,1845
minor,adj,B2,4.016844247649796,1750
document,verb,B2,3.5321258111796117,3048
float,verb,B2,4.253014408597256,1101
inform,verb,B2,4.208011931606428,1206
minority,noun,B2,3.3950985749635727,3371
domestic,adj,B2,3.7958314838197804,2381
fold,noun,B2,3.4478049254795757,3255
initial,adj,B2,3.7410095836316004,2540
mission,noun,B2,4.663593508469981,385
dominate,verb,B2,3.5872341988091114,2921
folding,adj,B2,3.270159838355273,3637
initially,adv,B2,3.318710229100118,3538
mistake,verb,B2,3.3623747301549494,3443
downward,adj,B2,3.057551745473829,3950
downward,adv,B2,1.3016768898013378,4390
initiative,noun,B2,3.4539652341843943,3235
mixed,adj,B2,4.3140922645637705,959
dozen,noun,B2,4.261671728129754,1081
forgive,verb,B2,4.942754203126712,156
inner,adj,B2,4.012640008796613,1763
model,verb,B2,3.8013639724197414,2362
draft,noun,B2,3.875708157529057,2143
draft,verb,B2,3.5471895576154875,3002
